4378533
4379374
14284264
14284271
14332655
4379963
4380045
4380548
5179597
4380724
4380885
4381322
4381871
4385134
4388360
4388361
4388362
4382141
4382330
4382378
4383212
4389844
4157306
5690530
4385392
4385560
4387823
4388917
4393551
5768708
4389519
4389520
4389615
4391037
4391426
4394401
4394643
4394655
4397731
4401214
4392364
4393024
4393054
4393696
4393750
4394482
4394502
5485852
4399995
4400406
4397240
4397514
5284383
4398530
4398848
4399651
4400071
4401181
4401690
4402010
4399968
4402447
5155141
5212184
5067666
4402908
4402982
4403096
4403252
5083366
4405152
4659988
4567320
4683920
4120728
4694825
4122029
4706757
4715598
4715599
4146071
4716642
4736863
4718262
4146485
4723030
4126096
4733735
4147679
4800367
4584255
4796251
4148107
4762565
4148712
4797066
4764360
4148812
4150542
4799484
4587358
4587359
4855976
4819772
4823292
4857094
4151572
4365393
4837699
4210847
4858651
4602796
4858693
4859053
4471818
4471857
4472698
4421220
4472875
4473570
4473578
4473579
4473580
4429196
4475120
4475124
4156912
4618784
4533748
235156
1129305
1130541
1169024
1130721
1130723
1095046
1201180
1709
1710
1108132
1213627
1217684
1240832
1221892
1229921
1232650
764914
1259118
943992
944793
932868
939124
945971
821408
8796
964272
976233
977453
1033701
1002641
1034729
1023957
800260
831485
319815
838656
843472
871200
16510
861115
877359
882725
889647
893642
905621
911575
911597
337748
616517
579416
626704
626863
25662
27098
677434
28408
694225
697078
698408
29744
707127
30467
361056
713831
719531
723030
31827
746029
747465
747907
32901
434598
466563
477428
481770
487229
496246
509882
42716
527638
44801
45211
45309
45310
122067
45312
7357916
6767665
6769448
7380911
6994518
7396249
7398231
7190657
6776076
6777711
7445153
6779273
7464569
7465078
7206201
7239419
7206652
7213532
6111577
6111783
6269674
7288556
7294374
7312560
7313363
7034220
6800435
7038950
6805717
6807125
7096150
6808855
6126233
7131953
6127655
7137559
7147374
7165880
12002582
6337526
6835492
6404382
6406129
6860995
6409226
6309713
6413725
6196653
6672918
6676424
6698860
6707826
6424586
6425020
6465505
6486873
6094407
6438601
6504690
6515863
6393493
6515869
6524749
3155631
3881220
2857705
3919172
3982903
3988586
2859820
4006308
3924483
4008398
2862816
4029450
2864303
4059148
4070836
2866829
4086561
3916106
3080569
3513410
2870280
3635330
3708186
3723234
3729140
3089244
3734004
3746554
3748697
3019499
3769897
3535198
2877603
3797850
2851570
3567056
3295161
3598780
3110729
2887020
2887021
3626158
3677754
2826953
2895665
3360049
3129954
3371147
3177867
3191816
2906450
2912762
2920605
2493800
2728300
2751921
2672485
2813960
2591477
2690438
2604214
2576912
2316851
2316853
2317431
2181103
1970027
2198244
2395604
2121078
2121475
2121703
2128161
1996899
2006935
2041004
2048663
2052460
2052744
1676553
2070020
1855351
1861769
1678807
1914782
1920969
1719592
1956880
1957596
1770394
1778915
1781559
1788494
1796617
1808070
1667613
1539142
1311539
1559912
1586044
1350371
1600786
1610947
1610948
1353679
1353680
1519711
1530447
1405063
1447664
1486588
9109960
8447209
8448257
8466019
8471685
8099639
8357391
8399797
8251281
8109426
8109431
7908040
8038292
8042752
8092597
8092607
7965835
7532898
7610073
7617294
7661816
7578075
8848912
8737758
8761974
8827792
8844876
8908229
8977608
9014542
9056067
9167877
9216944
9243713
9279705
9381576
9512207
9672531
9759190
9781842
9785813
9809168
9846921
10187639
10702959
10400543
10407818
10473894
10519454
10704775
10784425
10796114
10796115
10796514
10879934
10908519
11031922
11085344
11034672
11285061
11297716
11408446
11412207
11687067
11743509
11753270
11948090
12183737
12322700
12364706
12535393
12561666
12608884
12742673
12933397
12969204
14635658
15127312
15494987
15499141
15509290
15629985
15694538
15741000
15757507
15848118
15994724
16024517
16243996
16269353
16303710
16158005
16492828
16636029
16939923
16895622
17190147
17190148
17227289
16845643
17614751
17560768
18052748
18371030
18006566
18509098
18783091
17557312
19471054
19663568
20387350
20159691
20022095
20140700
20688644
20526708
20435149
20601021
21191303
